match_id;key;slot;time;unit;GERAL
280;wrong server;6;-86;.TSG.BeAstAR(=>u)Sitout;0
280;plis;3;-86;WuAsOn.;0
280;bros;6;-86;.TSG.BeAstAR(=>u)Sitout;0
280;his account is online and in game;7;-86;autism dota;0
280;die;0;208;k-destro;1
280;you spics?;6;563;.TSG.BeAstAR(=>u)Sitout;1
280;ez joob;2;982;[F.U.G] XxKyKxX 14;1
280;Ez Ez Ez;2;1155;[F.U.G] XxKyKxX 14;1
280;ez;6;1196;.TSG.BeAstAR(=>u)Sitout;1
280;ez;2;1200;[F.U.G] XxKyKxX 14;1
280;unlimited bombs;6;1225;.TSG.BeAstAR(=>u)Sitout;0
280;looooollll ez;6;1519;.TSG.BeAstAR(=>u)Sitout;1
280;ty;2;1554;[F.U.G] XxKyKxX 14;1
280;HURRY WERE DOING ROSH;6;1565;.TSG.BeAstAR(=>u)Sitout;0
280;We're just going to farm and wait for the best alchemist 2015 to get level 25;9;1808;Camaech;0
280;EZ;6;1869;.TSG.BeAstAR(=>u)Sitout;1
280;you are the worst teammate;9;2323;Camaech;1
280;why play a team game;9;2326;Camaech;0
280;report my team super noob;2;2912;[F.U.G] XxKyKxX 14;1
281;u lost anyway;5;1218;Cyka Slayer;0
281;Fuck off;0;1218;N4lolkai @ Dota2.pl;1
281;ok sniper;6;1218;colt.exe;0
281;you saw this hooks guys?;9;1219;plsnottoday;0
281;Poland?;5;1219;Cyka Slayer;0
281;im gonna rek u man;6;1219;colt.exe;1
281;dude, it's video game;0;1219;N4lolkai @ Dota2.pl;0
281;its fair to wait anyway;8;1219;bore-lee;0
281;have some decency;0;1219;N4lolkai @ Dota2.pl;0
281;for me;6;1219;colt.exe;0
281;Just asking;0;1422;N4lolkai @ Dota2.pl;0
281;this guy is rude from the start, i wouldnt wait for him if uask me;8;1422;bore-lee;0
281;"I'll wait anyway ;\";0;1422;N4lolkai @ Dota2.pl;0
281;the irony is real;3;1422;SimpLe;0
281;that people can meet rudeness with friendliness ?;1;1423;Slalomized Ridgecrossfitter;0
281;ty;6;3824;colt.exe;0
281;Well, yeah;0;3824;N4lolkai @ Dota2.pl;0
281;tards here;8;3835;bore-lee;1
282;da fuck u niggers;2;1510;Why so Delicious?;1
282;THATS SUCKS;7;1953;Y u i c h i ?;1
282;FUCK U;7;2108;Y u i c h i ?;1
282;meepo suck;4;2800;Just Do it;1
282;FUCKING SLARDAR;7;3499;Y u i c h i ?;1
282;he's retarded;2;3527;Why so Delicious?;1
283;please guys report to the wors shaker ever;2;419;VisslaTheseus;1
283;gg team;2;564;VisslaTheseus;0
283;too strong;4;642;bonjafleeker;0
283;report shitty am;9;2364;RedStar. #CiggyButtBrain;1
283;fuck u fag;5;2373;-B|uE-LaZy-;1
283;noob;5;2374;-B|uE-LaZy-;1
283;fuck this bs;1;2378;sixtypctwater;1
283;AM biggest noob;6;2381;LouiesLuck;1
283;report plz wors fucking player;1;2384;sixtypctwater;1
284;hey flarex;3;-70;verticuous;0
284;we're best buds;3;-49;verticuous;0
284;nothing from about being gay;9;-37;Pastor Pete;1
284;the trash going to continue;8;185;Flarex;1
284;nice one;3;212;verticuous;0
284;im happy;8;1151;Flarex;0
284;you're happy;8;1155;Flarex;0
284;hey alch, whats up;3;1323;verticuous;0
284;my dick from your plays;8;1335;Flarex;1
284;what that suppoused to means? :D;2;1346;UnAfraid;0
284;hey;3;1395;verticuous;0
284;whats up;3;1396;verticuous;0
284;legion come back please;3;1625;verticuous;0
284;yo flarex whereare you;3;1726;verticuous;0
284;yo flarex;3;1796;verticuous;0
284;Just finish it;9;2213;Pastor Pete;0
284;please finish;9;2289;Pastor Pete;0
284;Then don't defend;4;2299;Thug life;0
284;let me know;3;2299;verticuous;0
284;is alchemist raging?;3;2303;verticuous;0
284;gg;5;3399;FullSpiRit;0
284;yes he is;4;3416;Thug life;0
284;guys;8;3430;Flarex;0
284;gg;4;3431;Thug life;0
284;I told you need to believe;8;3434;Flarex;0
285;we are discussin tactics;2;1835;SnowOficer;0
285;it always been a thing;2;2690;SnowOficer;0
285;Old meta;2;2694;SnowOficer;0
285;you mean;2;2696;SnowOficer;0
285;a shitty thing;7;2697;Taco corp.;1
285;it was succesful;2;2707;SnowOficer;0
285;not really;2;2718;SnowOficer;0
285;zeus;2;3205;SnowOficer;0
285;gg;9;3207;Anthony;0
285;gg;0;3209;Luigi;0
285;gg;2;3209;SnowOficer;0
285;DAMN;3;3213;STOMPFEST;0
285;gg;8;3213;JES;0
286;ok lol?;3;336;KEITH DESTROYER;0
286;gg;1;336;ƒat sl?b;0
286;wtf;7;336;( ? ?° ? ? ? ?°);1
286;why did you piss him off;1;345;ƒat sl?b;0
286;ez;7;1516;( ? ?° ? ? ? ?°);1
286;those who do nothing talk the loudest every time;2;1534;Axosh;0
286;ez bot;6;1559;no feed please;1
286;for picking doom like a fuckwad;2;1588;Axosh;1
287;its in the fuckin bag :V;8;-39;KoSh :V;1
287;jajaj gg stupids picka alche and qop;8;1249;KoSh :V;1
288;gg;1;2597;pod*D!;0
288;nice game;5;2615;daoblit;0
288;bitch;2;2616;Fluffy;1
288;was fun;1;2619;pod*D!;0
288;confirmed mad;7;2621;mayh;0
288;actually a good game;0;2625;Horse;0
288;well played friends;4;2632;Salty Fiend;0
288;lost myh streak :(;5;2634;daoblit;0
289;izi breeze;1;2980;Requiem;1
289;gg;3;2989;-Art.;0
290;why do tards talk in all chat;0;2573;Axosh;1
290;trying;4;3103;so fucking beta;0
290;working on that;6;3110;agg tamaquina;0
290;gg;1;3448;ipwnuyouqq;0
291;bet pussies;2;-64;moules02;1
291;go work at home depot;4;3158;Mythic;1
291;poor as fucks;4;3248;Mythic;1
293;That's right, they're gonna use their reports on a guy who is letting them end;6;1793;Fiddler;0
293;WK is in your forest;9;1830;Devastator;0
293;you know;6;1841;Fiddler;0
293;i won`t;4;1841;SpaceMaker;0
293;Whatever you fancy;6;1844;Fiddler;0
293;WK is in your forest guys!;9;1865;Devastator;0
293;they don't care...;6;1873;Fiddler;0
293;they didn't last time you said it;6;1878;Fiddler;0
293;and they still dont;6;1881;Fiddler;0
293;ez mid;2;1898;MaP4EJla |;1
293;ez;3;1906;Desgan;1
293;gg;3;1908;Desgan;0
293;what a toxic lunatic;6;1931;Fiddler;1
293;utterly deranged;6;1935;Fiddler;1
294;noob;0;2199;NotPlaying;1
294;well;8;2200;Superseal;0
294;that's fucking insane;8;2412;Superseal;1
294;nice divine;8;2459;Superseal;0
294;if our sniper was any good;8;2639;Superseal;0
294;we could have one;8;2642;Superseal;0
294;was sniper ez mid?;7;2645;LadyAsuna;0
294;but he still needs to practice a few bots;8;2649;Superseal;0
294;cz hes the reason why we lost;7;2651;LadyAsuna;1
295;.!.;8;313;Pix-San;1
295;fucking noob;0;410;C.a.r.r.y-crzay;1
295;you mad son?;8;442;Pix-San;1
295;yea kinda;2;448;Hushpuppy;0
295;i though;2;451;Hushpuppy;0
295;i had a team;2;453;Hushpuppy;0
295;ez;1;590;[eXo] Eazynogoud;1
295;ez;9;607;Dr. Zoidberg;1
295;Ty ty;9;690;Dr. Zoidberg;0
295;man this am so pussy runs from a lvl 6 medusa;8;1036;Pix-San;1
295;you fk backtrack dagon and rocket and ulti me after;8;1476;Pix-San;1
297;big ol' rock dick;9;2516;Unassuming Local Guy;1
299;Gg team noob;4;2668;!!Nexus:.:;1
299;shh noob;8;2942;korvi;1
302;thjis retard alch win win;5;1735;Palimon;1
302;EZ;2;2160;@amk;1
302;sometimes you lose sometimes i win;4;2172;DeJavu;0
302;this spectre has no clue how to play carry;5;2174;Palimon;1
302;flame the only 1 who play good;6;2190;HuNTeR;0
302;i killed alch 5 time & join your fucking lanes;6;2200;HuNTeR;1
302;most uless retard ever;5;2209;Palimon;1
302;noobs;6;2215;HuNTeR;1
302;too self confidence;3;2227;ducbigboss;0
302;who jump high fall down;3;2236;ducbigboss;0
302;alch tlaking liek oyu did anything this game;5;2247;Palimon;1
302;isee why u talk;6;2247;HuNTeR;0
302;cuz u have a better team;6;2252;HuNTeR;0
302;so shut up;6;2254;HuNTeR;1
302;farm more;6;2267;HuNTeR;1
302;i fuck them all;2;2287;@amk;1
302;im a fucker;2;2289;@amk;1
302;mother fucker;6;2382;HuNTeR;1
302;FUCKING NOOOB;6;2549;HuNTeR;1
302;TRASH;6;2554;HuNTeR;1
302;dont cry keep moving;3;2564;ducbigboss;0
302;next time pick veng;6;2576;HuNTeR;0
303;wtf is going on;9;1722;No Pussy;1
304;trash filipinos;2;2399;Bunny of the Bugs;1
304;fuckers;5;2406;dl;1
304;ez game;5;2409;dl;1
304;trash race;2;2410;Bunny of the Bugs;1
304;trash game;5;2414;dl;1
305;ez;6;1064;MARINE_PLAYS;1
305;my team noobs;1;1359;Torty...;1
305;noob am;5;1491;snoopRat;1
305;die cm;5;1505;snoopRat;1
305;ez;6;1643;MARINE_PLAYS;1
305;you mother EZ BITCH!;1;1653;Torty...;1
305;ez breezzy;6;1669;MARINE_PLAYS;1
305;my team noobs... you luck bitch;1;1674;Torty...;1
305;why?;1;1685;Torty...;0
305;ur the noob;6;1688;MARINE_PLAYS;1
305;ez CRYSTAL;1;1845;Torty...;1
305;noob;1;1882;Torty...;1
305;what magic is that?;6;2066;MARINE_PLAYS;0
305;great blowjob;6;2160;MARINE_PLAYS;1
306;ez game;4;2492;123;1
306;ez game;4;2501;123;1
307;bitch;2;249;Samir;1
307;bitch;9;369;SOLO DOTA;1
307;lol bitch;2;2752;Samir;1
308;sorry no clue what you said;4;1115;Arrowz;0
308;he said your ass if his;6;1158;paolo;1
308;gg mal pick team noob;1;1169;EG Jeareth;1
308;ursa noob;1;3442;EG Jeareth;1
308;noob ? jajajaja;8;3447;Yerii. <3;1
309;easiest game i wudve had;4;1540;holloW;1
310;Fuck yo self qop;7;835;Meach2;1
310;#rekt;7;841;Meach2;1
310;Fuck yo self;7;956;Meach2;1
310;EZ;1;1514;SwiftJam;1
310;faggot team;7;1517;Meach2;1
310;you do have a faggot team;1;1532;SwiftJam;1
310;ez top;4;1532;PJSalt;1
310;Thats all I gotta say;7;1534;Meach2;0
310;ez mid;3;1748;Standin.Yash;1
310;thx for extra 110 gold;4;1844;PJSalt;0
310;Gay wand;7;2217;Meach2;1
310;Why waste time?;7;2394;Meach2;0
310;u sound pretty mad;4;2395;PJSalt;1
311;sure;0;11;?? ?? ?? ?? ?;0
311;why not;0;11;?? ?? ?? ?? ?;0
311;wtf;0;24;?? ?? ?? ?? ?;1
311;poor guy;0;24;?? ?? ?? ?? ?;0
311;How long have you guys been a team?;1;24;Wolverine;0
311;since dota all stars 5.0;7;33;DarkLordFoxx;0
311;Well, fuck you all for not waiting;5;614;Lupus;1
311;FUCK OFF;3;1474;Dragansito;1
311;fuck you;5;2593;Lupus;1
311;my power cut out;5;2602;Lupus;0
311;go fuck yourselves;5;2606;Lupus;1
312;fucking moron;5;1932;BR^2307BC;1
312;lel xd memes;0;1957;Banyu;0
312;Stfu cunt!;4;2053;Fucking Blasito!;1
312;noob team ROLF !!;6;2064;Jin han;1
312;stfu!!!!!;4;2073;Fucking Blasito!;1
312;BLACK DICK BAR;0;2387;Banyu;1
312;unpause you cunt, you are our bitchery slave :D !;4;2387;Fucking Blasito!;1
312;peruvian alche ^^;6;2425;Jin han;1
312;stfu Puck and unpause the shit;4;2437;Fucking Blasito!;1
312;ez mmr lmao;6;2446;Jin han;1
312;easy mid !;6;2509;Jin han;1
312;easy bot;3;2514;Herp of us;1
312;ez;4;2523;Fucking Blasito!;1
312;peruvian shit;4;2528;Fucking Blasito!;1
312;anyone want rapier?;3;2551;Herp of us;1
312;yeah run like the cunt that you are;4;2641;Fucking Blasito!;1
312;easy;3;2715;Herp of us;1
312;noob alche;3;2722;Herp of us;1
312;noob? jahjahahajajaja;5;2726;BR^2307BC;1
312;ty puck;5;2728;BR^2307BC;0
312;fuck you bitchhhhhhh;2;2734;Mr. McCringleberry;1
312;fuckin useless;5;2735;BR^2307BC;1
312;fk ur mother;5;2740;BR^2307BC;1
312;peruvian doto;6;2741;Jin han;1
312;easy;3;2762;Herp of us;1
312;noob alche;3;2764;Herp of us;1
312;noob u;5;2768;BR^2307BC;1
312;noob;3;2775;Herp of us;1
312;ggwp C U N T;4;2776;Fucking Blasito!;1
312;noob;5;2787;BR^2307BC;1
312;stupid peruvians;6;2788;Jin han;1
312;fuck team;6;2791;Jin han;1
312;fuck peruvians;4;2796;Fucking Blasito!;1
312;noob alche;3;2797;Herp of us;1
312;#NUKEPERU;0;2798;Banyu;1
313;bye;0;-58;PARZ;0
313;thanks me too;9;-57;NeighbourJim;0
313;RETARD;4;-54;Stabber.Kael|-|-|;1
313;your son is the villain in fallout 4 your final choice is to kill him or nuke the commonwealth;9;-54;NeighbourJim;0
313;what´s is your problem idiot is mmr;1;-54;Yz-Exait;1
313;Same with Life is Strange. You either kill your son or you nuke a town.;8;-32;Blaine66;0
313;I AM GAY;6;-19;Zudrag;0
313;we don't speak your fucking language shitbag;6;2084;Zudrag;1
313;you suck;3;2096;Sun O3r;1
313;AH SORRY;0;2098;PARZ;0
313;ez life report wr;1;2101;Yz-Exait;1
313;im gay;9;2131;NeighbourJim;0
314;noob carry;7;3010;YAGIT;1
315;we stack;2;-66;Ilerion Juivq ??;0
315;his comp crash;2;-66;Ilerion Juivq ??;0
315;pls wait rebooting;2;-66;Ilerion Juivq ??;0
315;no worries;6;-66;Casto;0
315;anyone here from the east coast?;4;-66;N00B13McN00B;0
315;just drove home from there;4;-66;N00B13McN00B;0
315;gold coast;8;-66;Chi Long Qua Dynasty;0
315;yeah i heard;6;-66;Casto;0
315;cut some shapes;5;-66;Ski;0
315;south of sydney;4;-66;N00B13McN00B;0
315;thanks fam;6;-66;Casto;0
315;ill start a lob;4;-66;N00B13McN00B;0
315;fuk where is this cCntt;2;-66;Ilerion Juivq ??;1
315;i thought u were stacked with him ?;3;-66;FluffyBison;0
315;IN GAME BITCHES;4;-66;N00B13McN00B;1
315;yeah now your turn buddy;6;-64;Casto;0
315;this might be the match of the century;4;-64;N00B13McN00B;0
315;we have a special bond now;4;-35;N00B13McN00B;0
315;we do;2;-31;Ilerion Juivq ??;0
315;it feels like;4;-29;N00B13McN00B;0
315;we have klnown each other;4;-25;N00B13McN00B;0
315;for ever;4;-23;N00B13McN00B;0
315;glad yall get along with each other well;1;-2;GOD of ComPeTitive GamINg;0
315;wtf;2;936;Ilerion Juivq ??;1
316;i fucking casted dagon that's bullshit;0;2911;Horsedick.MPEG;1
316;Great game seriously;0;3246;Horsedick.MPEG;0
316;wouldn't have even been mad if we lost;0;3271;Horsedick.MPEG;0
316;i had fun;0;3276;Horsedick.MPEG;0
316;great gane;1;3277;NoLimit;0
318;noob;1;726;Xynthesis;1
318;wtf;1;1121;Xynthesis;1
318;fuycku;8;1135;throw lord;1
318;cz u noob;8;1461;throw lord;1
318;trash talk;9;1473;OZAELAH;1
319;save by the bell;4;1286;MD< Commend Me for Being Awesom;0
319;rekt;8;2355;Fetty Qop;1
321;gg;3;2116;FJ;0
323;fucking aids hero;6;417;stockholm;1
323;whine more guys;2;501;Zorg;1
323;shut up fegget;8;506;Higher neck problems;1
323;feggets;8;977;Higher neck problems;1
323;correct, but that ulti is fucked now;7;1043;turtleman;1
323;shut up fegget;8;1274;Higher neck problems;1
323;lol es ur so gay s[amming him;8;1322;Higher neck problems;1
323;es is just a spammer fag;8;1339;Higher neck problems;1
323;why the fuck would we report him?;3;1579;hirraly;1
323;he calls me a spastic then he doesnt blink and stuns at a retarded distance;8;1815;Higher neck problems;1
323;you're being carried by a brokenn hero;6;1846;stockholm;1
323;too broken for CM;6;1848;stockholm;1
323;a hero multiple pros have said they will quit if they ever see him in CM;6;1870;stockholm;1
323;lol;8;3004;Higher neck problems;0
323;ggwp;7;3343;turtleman;0
323;this slardar is spaz lol;8;3358;Higher neck problems;0
323;me too;3;3364;hirraly;0
323;you have a slardar??;4;3364;Bacon;0
323;remember how sk sat in lane in sandstorm;6;3367;stockholm;0
323;and died to ES;6;3370;stockholm;0
323;every time;6;3373;stockholm;0
323;nope;3;3375;hirraly;0
323;thank u cm;8;3379;Higher neck problems;0
323;sk did very well;3;3380;hirraly;0
323;blame game slardar #1 au;7;3383;turtleman;0
323;sigh;9;3383;Remps;0
323;hes just being a little bitch;8;3385;Higher neck problems;1
323;bitching like a little girl;8;3390;Higher neck problems;1
323;what's wrong with being a little girl?;3;3400;hirraly;0
323;he sounded like he was gonna cry when es was but fucking him top;7;3403;turtleman;0
323;i'm a 9 y/o girl;3;3405;hirraly;0
323;sk died 14 times;6;3406;stockholm;0
323;nad is talking smack;6;3409;stockholm;0
324;i am happy though;7;1794;FuckedUpLife;0
324;IDIOT;4;1833;BUNUH BOCAH KEPARAT DI DOTA;1
324;IDIOT;4;2652;BUNUH BOCAH KEPARAT DI DOTA;1
324;BUT PLAY IDIOT;4;2660;BUNUH BOCAH KEPARAT DI DOTA;1
324;WP ASSHOLE;4;2672;BUNUH BOCAH KEPARAT DI DOTA;1
324;easy game noobs;7;2676;FuckedUpLife;1
324;EASY?;4;2680;BUNUH BOCAH KEPARAT DI DOTA;0
324;u r easiest;7;2686;FuckedUpLife;1
324;EZ?;4;2686;BUNUH BOCAH KEPARAT DI DOTA;0
324;stfu noob;7;2706;FuckedUpLife;1
324;easy noob;7;2744;FuckedUpLife;1
324;ggwp nice game;8;2750;Dammit! Why always Dire?!;0
324;YEAH;4;2752;BUNUH BOCAH KEPARAT DI DOTA;0
324;easy game;7;2761;FuckedUpLife;1
324;easy game;7;2770;FuckedUpLife;1
326;oh boy;4;1086;soy papá;0
326;one sec;4;1192;soy papá;0
326;sky needs;4;1194;soy papá;0
326;keyboard help;4;1194;soy papá;0
326;it's the r key;4;1194;soy papá;0
327;y me :(;2;1958;Devastation;0
328;noob sf care;5;-7;"<font face=''Vivaldi"">Bañar27";1
328;Ez game;6;2366;j0rmzDance;1
328;ez 0 10;5;2377;"<font face=''Vivaldi"">Bañar27";1
328;no doom;6;2875;j0rmzDance;0
328;no win;6;2877;j0rmzDance;0
328;tryhard;6;2905;j0rmzDance;1
328;ezzz;8;2906;?Me Gustas Tu?;1
328;nigga;6;2906;j0rmzDance;1
328;ezzz;8;2907;?Me Gustas Tu?;1
328;ezzz;8;2908;?Me Gustas Tu?;1
328;nigga;8;2909;?Me Gustas Tu?;1
328;Ez;6;2910;j0rmzDance;1
328;Ez;8;2914;?Me Gustas Tu?;1
328;nigga;8;2916;?Me Gustas Tu?;1
329;Wait please;2;1375;NextPlease;0
329;fuckj;1;1406;Joker;1
329;just stupid;1;1429;Joker;1
329;message for lessons on dota;1;1439;Joker;0
329;Not worth hahaa;2;1692;NextPlease;0
329;but thats ok;1;1906;Joker;0
329;sure;6;2261;FEEDING;0
329;my ault;6;2264;FEEDING;0
330;You buddy;7;2538;Insert;0
330;thanks bra;0;2543;PRETTYP1NKFAIRY;0
330;nice;9;2628;Hasletteer;0
331;ty;2;288;Coconut;0
331;ty;3;288;TDT;0
331;ty;0;288;Kira;0
331;ez game ez life;0;1714;Kira;1
331;nice;6;1746;DarkLordFoxx;0
331;ez life;4;1781;Slyfer;1
332;and im just here not giving a fuck;2;34;Ferdz;1
332;ok;6;288;NZT-;0
332;fucking undying;1;288;3,33333E+30;1
332;undying go carry;1;307;3,33333E+30;0
332;ez clock;1;374;3,33333E+30;1
332;idiot undying;1;417;3,33333E+30;1
332;kill me pls;1;632;3,33333E+30;1
332;then help our jug to be fat;5;632;???;0
332;i know;1;632;3,33333E+30;0
332;kill me pls;1;749;3,33333E+30;1
332;kill me;1;841;3,33333E+30;1
332;why u slow hand?;1;841;3,33333E+30;1
332;WTF!;8;1021;RAMPAGE!!!;1
332;FUCK YOU UD!;8;1046;RAMPAGE!!!;1
332;tiny is with us;2;2567;Ferdz;0
332;no need;2;2623;Ferdz;0
333;VOLVOOOOOOOOOOOOOOOOOOOOOOOOOOO;5;12;HOWWWWWW?;0
333;GAY MID!;5;503;HOWWWWWW?;1
333;1v1 me gay;5;646;HOWWWWWW?;1
333;GAY!;5;784;HOWWWWWW?;1
333;GAY!;5;901;HOWWWWWW?;1
333;NICE!!!!!;2;1407;?r?? ®.bezPRIKOLA;0
333;saw that;6;1787;F13ND_;0
333;we all have flaws;5;1788;HOWWWWWW?;0
333;ffs;4;1859;aFrog;1
333;what a retard;6;1952;F13ND_;1
333;and i thought pl is retarded;6;1973;F13ND_;1
333;brainless;4;2113;aFrog;1
333;FUCKING BRAIN!;5;2123;HOWWWWWW?;1
333;fuck this noob pl;4;2548;aFrog;1
333;GAY MID!;5;2758;HOWWWWWW?;1
333;well played mid and pl ffs;4;2762;aFrog;0
333;lost like shit;4;2768;aFrog;1
333;2 fucking mid gays;5;2772;HOWWWWWW?;1
334;chicken!;3;1185;Miss: BIBINGKA:);1
334;ez;1;3261;spacemonkey;1
334;ez;0;3264;Still ????? #PateHinoys;1
335;wait;0;1548;damasculados;0
335;ez mid haha;0;2450;damasculados;1
335;you got rekt;3;2456;Cosmic Stilo;1
336;wtf;8;-60;Another Level Skills;1
336;1 man down 25;8;-52;Another Level Skills;0
336;just go;7;-52;?jac?;0
336;better than 5 man =));8;-52;Another Level Skills;0
336;nice sacrifile\;8;-52;Another Level Skills;0
336;wtf;7;33;?jac?;1
336;fucking retarded shit;9;1867;Arturia Lekki? ???????;1
337;ty;3;579;Niggasaurus Shrek;0
337;felt pretty good to finger you ember;3;593;Niggasaurus Shrek;1
337;did I penetrate you too hard?;3;793;Niggasaurus Shrek;1
337;I'm upset that tiny is a buly;3;876;Niggasaurus Shrek;0
337;I like him;5;888;Synyster;0
337;rude;3;2113;Niggasaurus Shrek;0
337;if our 4k ember wasn't dogshit;5;2120;Synyster;1
337;fuck you tiny;4;2415;nYandere Neko;1
337;this lion didnt care a fuck;2;2812;hawk-;1
338;cunt;0;1678;Psycho;1
338;Oh good;8;2402;Arbi;0
338;chill dude;4;2417;[GnXS] Reaper;0
338;sounds like a plan;5;2441;himanshu10794;0
338;u chaeter;4;2472;[GnXS] Reaper;1
338;ty;1;2536;Invader;0
339;trash alchem;1;2133;twitch.tv/donttrashta;1
339;only retards pick alch;5;2134;XNM;1
339;ty;7;2134;:)))));0
340;commend my dick plzz;4;2322;Jounin Gakure;1
341;SHIT;7;2354;????;1
342;eziest mid of all time;9;1543;Live and let me;1
342;gonna rape mid, he said;9;1556;Live and let me;1
342;fuck;7;1668;Kahayag sa langit;1
342;what's up rape mid?;9;1702;Live and let me;1
342;rapemid incoming;8;2219;WhoAmI_09;1
342;he can rape mid;8;2232;WhoAmI_09;1
343;wait for bara;8;355;Chiefford<3;0
343;restarting pc;8;355;Chiefford<3;0
343;wait;8;355;Chiefford<3;0
343;reconnect;9;355;MatcHa..;0
343;w8;6;355;Extazee;0
343;how long time?;2;355;Monk3y;0
343;THAT BASH >.<;3;1648;ChaCha <3;0
343;bash lord;9;1660;MatcHa..;0
343;fuck mana burn;7;1729;Dread Lord;1
343;i need see dumb slrk like that;7;1794;Dread Lord;1
343;need see jump like that;7;1806;Dread Lord;0
343;really?;8;1954;Chiefford<3;0
343;nice game;5;2589;Aaaaaaaa;0
343;focus me more;1;2594;Ri;0
343;ok ty;9;2606;MatcHa..;0
343;kill the support and think you win the game ?;1;2613;Ri;0
343;waaahahahahaaha;3;2630;ChaCha <3;0
343;./.;3;2634;ChaCha <3;1
343;commend me;0;2635;-CoC-Jm-;0
343;EZ MID;3;2636;ChaCha <3;1
343;EZ MID;3;2637;ChaCha <3;1
343;EZ <OD;3;2638;ChaCha <3;1
343;EZ MID;3;2639;ChaCha <3;1
343;EZ MID;3;2640;ChaCha <3;1
343;EZ MIND;3;2641;ChaCha <3;1
344;fuuck me;5;-10;? O,P ?;1
344;Report undying for fucking being so useless;5;466;? O,P ?;1
344;Easy game;5;3339;? O,P ?;1
344;Stfu;7;3435;IZIKATKA 228;1
344;you at the same lvl with lc;8;3444;DeepinTheNIght;0
344;cause I can u dumbfuck;4;3445;Natani;1
344;door closed;0;3485;EmmHaych;0
344;shit player;2;3521;yolowarrior;1
344;he is;8;3527;DeepinTheNIght;0
344;got rekt;5;3535;? O,P ?;1
345;me bad player sorry;7;1046;Goku;0
345;greedy fucker;6;1629;Futur Legend;1
346;see this noob pa;6;1555;—Shiro;1
346;dont;0;2648;SeXy.BiTcH;0
346;my friend;0;2655;SeXy.BiTcH;0
346;ok?;0;2659;SeXy.BiTcH;0
346;you bully him all game;0;2662;SeXy.BiTcH;0
346;you guys bully the fucking noob;0;2684;SeXy.BiTcH;1
346;like bully;0;2689;SeXy.BiTcH;0
346;i wish i had a team;7;2706;MARLAN;0
346;turn out pink is an ape;9;2786;trashcan;1
348;one minutes;7;-67;toxiczone;0
348;please;7;-65;toxiczone;0
348;ty;7;-54;toxiczone;0
348;commend me?;3;2159;?????;0
348;ez;3;2326;?????;1
348;heavy team;7;2328;toxiczone;1
348;noob riki;8;2332;ImPeriaL~TanZ;1
348;commend?;3;2334;?????;0
348;cm?;3;2343;?????;0
348;ez ursa;0;2344;Kou;1
348;we have noobest STORM.. gratz;5;2347;ALWAYSWANNAFEED;1
348;ez 25;0;2388;Kou;1
348;ez lion :D;9;2397;>>{D}-Go{D}<<;1
350;fucking peruvians;3;1176;spokerrRambo^;1
350;3 peruvians;3;1435;spokerrRambo^;1
350;Retards;3;1601;spokerrRambo^;1
350;u should wait yout teammate;6;1635;I me;0
350;were trash;2;1671;Vel.Style;1
350;nope;3;1744;spokerrRambo^;0
350;peruvian;3;1746;spokerrRambo^;1
351;literally ecco;0;2132;raiGah!;0
351;tusk blocked us off and set it up;8;2142;PsioniX;0
351;you can thank jug;7;2259;E-Pain;0
351;for the win;7;2263;E-Pain;0
353;ez ez ez;0;-20;Eisenheim-;1
353;dumb motherfucker;9;1960;Zebul;1
354;fuck that was awkward;5;1256;Mick;1
354;where is this jew;2;1356;Hash Brownie;1
354;ty;9;1356;Floki™;0
354;ty;5;1356;Mick;0
354;ty;8;1356;OGP™;0
354;1 sec door;1;1757;Hadouken;0
354;kk;5;1757;Mick;0
354;ty;1;1757;Hadouken;0
